tag_tuple,tag1_count,tag2_count,ratio
"('Scripted Events', 'Dragonborn')",23,41,0.5609756097560976
"('Creatures - Rideable', 'Items - Leveled')",5,15,0.3333333333333333
"('Saved games', 'Hearthfire')",98,12,8.166666666666666
"('Locations - Caverns', ""Modder's Resource"")",13,68,0.19117647058823528
"('Related to horses', 'Utilities for Modders')",16,26,0.6153846153846154
"('Body models', 'Items - Ingredients')",31,21,1.4761904761904763
"('Companion Friendly', 'Locations - Player-Owned')",137,51,2.6862745098039214
"('Companions', 'Non-Playable Resource')",85,18,4.722222222222222
"('Clothing - Male', 'Items - Ingredients')",47,21,2.238095238095238
"('Compilation', 'Related to Movies/TV/Other Games')",16,64,0.25
"('Faction: College of Winterhold', 'Locations - Player-Owned')",8,51,0.1568627450980392
"('Locations - Dungeons', 'Locations - World Map')",29,34,0.8529411764705882
"('Books', ""Modder's Resource"")",38,68,0.5588235294117647
"('Related to horses', 'Video')",16,11,1.4545454545454546
"('Related to horses', 'Tutorials for Players')",16,18,0.8888888888888888
"('New Lands', 'Lore-Friendly')",18,322,0.055900621118012424
"('Fair and balanced', 'Not Safe For Work')",292,39,7.487179487179487
"('Magic - Potions', 'Magic - Spells')",14,80,0.175
"('Compilation', 'Magic - Potions')",16,14,1.1428571428571428
"('Quests', 'Locations - Buildings')",25,55,0.45454545454545453
"('Compilation', 'Not Safe For Work')",16,39,0.41025641025641024
"('Non-Playable Resource', 'Tutorials for Players')",18,18,1.0
"('Performance Optimization', 'Translation')",33,110,0.3
"('Related to vampires', 'Environment - Water')",23,10,2.3
"('Items - Furniture', 'Locations - World Map')",19,34,0.5588235294117647
"('Books', 'Locations - Buildings')",38,55,0.6909090909090909
"('Russian', 'Clothing - Male')",28,47,0.5957446808510638
"('Audio - Voices', 'Other languages')",22,30,0.7333333333333333
"('Video', 'Items - Ingredients')",11,21,0.5238095238095238
"('Creatures', 'Items - Furniture')",46,19,2.4210526315789473
"('Audio - Music', 'German')",26,57,0.45614035087719296
"('Audio - Sound FX', 'Quests')",40,25,1.6
"('Replacer', 'Russian')",255,28,9.107142857142858
"('Performance Optimization', 'Animation - New')",33,7,4.714285714285714
"('Audio - Music', 'Birthsigns')",26,3,8.666666666666666
"('Russian', 'Dawnguard')",28,33,0.8484848484848485
"('Cheating', 'Unrealistic')",50,57,0.8771929824561403
"('For female characters', 'Locations - World Map')",209,34,6.147058823529412
"('Chargen', 'Related to Movies/TV/Other Games')",26,64,0.40625
"('Related to vampires', 'Items - Apparatus')",23,22,1.0454545454545454
"('Locations - Caverns', 'NPC Vendors')",13,33,0.3939393939393939
"('Chargen', 'Lighting')",26,38,0.6842105263157895
"('New textures', 'Translation')",340,110,3.090909090909091
"('Related to vampires', 'Animation - New')",23,7,3.2857142857142856
"('Cheating', 'Items - Ingredients')",50,21,2.380952380952381
"('Related to horses', 'German')",16,57,0.2807017543859649
"('Humor, Joke or Just for Fun', 'Japanese')",58,21,2.761904761904762
"('Italian', 'Items - Clutter')",29,46,0.6304347826086957
"('Environment - Water', 'Humor, Joke or Just for Fun')",10,58,0.1724137931034483
"('Guilds / Factions', 'Armor - Shields')",20,74,0.2702702702702703
"('Races - New', 'Items - Leveled')",22,15,1.4666666666666666
"('Chargen', 'Environment - Sky')",26,21,1.2380952380952381
"('Items - Furniture', 'Items - Ingredients')",19,21,0.9047619047619048
"('Related to vampires', 'Magic - Potions')",23,14,1.6428571428571428
"('Companions', 'NPC Vendors')",85,33,2.5757575757575757
"('English', 'NPC Vendors')",459,33,13.909090909090908
"('Faction: Companions', 'English')",4,459,0.008714596949891068
"('Environment - Weather', 'Items - Leveled')",14,15,0.9333333333333333
"('Hair', 'Not Safe For Work')",13,39,0.3333333333333333
"('Unrealistic', 'Clothing - Female')",57,86,0.6627906976744186
"('Polish', 'Items - Apparatus')",23,22,1.0454545454545454
"('English', 'Items - Apparatus')",459,22,20.863636363636363
"('Compilation', 'Lore-Friendly')",16,322,0.049689440993788817
"('Lore-Friendly', 'Not Safe For Work')",322,39,8.256410256410257
"('For female characters', 'SKSE (Skyrim Script Extender)')",209,27,7.7407407407407405
"('Nudity', 'Creatures')",64,46,1.391304347826087
"('Audio - Voices', 'Clothing')",22,85,0.25882352941176473
"('Non-Playable Resource', 'Utilities for Modders')",18,26,0.6923076923076923
"('Related to Movies/TV/Other Games', 'Creatures - Rideable')",64,5,12.8
"('Body models', 'Locations - World Map')",31,34,0.9117647058823529
"('New models', 'Anime')",100,27,3.7037037037037037
"('Related to horses', 'Russian')",16,28,0.5714285714285714
"('Polish', 'Weapons')",23,176,0.13068181818181818
"('Translation', 'Locations - Caverns')",110,13,8.461538461538462
"('Official', 'Fair and balanced')",11,292,0.03767123287671233
"('Performance Optimization', 'Locations - Dungeons')",33,29,1.1379310344827587
"('Environment - Weather', ""Modder's Resource"")",14,68,0.20588235294117646
"('Replacer', 'Lighting')",255,38,6.7105263157894735
"('French', ""Modder's Resource"")",41,68,0.6029411764705882
"('Performance Optimization', 'Locations - World Map')",33,34,0.9705882352941176
"('English', 'Locations - Buildings')",459,55,8.345454545454546
"('Official', 'Weapons')",11,176,0.0625
"('English', 'Dawnguard')",459,33,13.909090909090908
"('Environment - Sky', 'English')",21,459,0.0457516339869281
"('Performance Optimization', 'Other languages')",33,30,1.1
"('Not Lore-Friendly', 'Magic - Enchantments')",76,39,1.9487179487179487
"('For female characters', 'Weapons')",209,176,1.1875
"('Environment - Weather', 'Books')",14,38,0.3684210526315789
"('Solstheim', 'Locations - Player-Owned')",10,51,0.19607843137254902
"('Books', 'Utilities for Players')",38,63,0.6031746031746031
"('Replacer', 'Locations - Buildings')",255,55,4.636363636363637
"('Items - Furniture', 'Locations - Buildings')",19,55,0.34545454545454546
"('Animation - Modified', 'Creatures')",17,46,0.3695652173913043
"('Animation - Modified', 'Italian')",17,29,0.5862068965517241
"('New textures', 'Quests')",340,25,13.6
"('Related to vampires', 'Weapons')",23,176,0.13068181818181818
"('Animation - Modified', 'French')",17,41,0.4146341463414634
"('Chargen', 'Anime')",26,27,0.9629629629629629
"('Clothing - Female', 'Creatures')",86,46,1.8695652173913044
"('German', 'Tutorials for Players')",57,18,3.1666666666666665
"('Audio - Music', 'Lore-Friendly')",26,322,0.08074534161490683
"('Cheating', 'Items - Leveled')",50,15,3.3333333333333335
"('Faction: Thieves Guild', 'Clothing - Male')",3,47,0.06382978723404255
"('Birthsigns', 'Scripted Events')",3,23,0.13043478260869565
"('Official', 'Items - Ingredients')",11,21,0.5238095238095238
"('Locations - Caverns', 'Magic - Enchantments')",13,39,0.3333333333333333
"('For female characters', 'Clothing')",209,85,2.458823529411765
"('For female characters', 'Sexy/Skimpy')",209,103,2.029126213592233
"('Classes component', 'Locations - Caverns')",4,13,0.3076923076923077
"('Lore-Friendly', 'Books')",322,38,8.473684210526315
"('Weapons', 'Tutorials for Modders')",176,12,14.666666666666666
"('Companions', 'Sexy/Skimpy')",85,103,0.8252427184466019
"('Performance Optimization', 'Armor - Shields')",33,74,0.44594594594594594
"('Creatures - Rideable', 'Locations - Player-Owned')",5,51,0.09803921568627451
"('For female characters', 'Races - New')",209,22,9.5
"('Magic - Potions', 'NPC Vendors')",14,33,0.42424242424242425
"('Saved games', 'Items - Ingredients')",98,21,4.666666666666667
"('Creatures', 'Weapons')",46,176,0.26136363636363635
"('Related to vampires', 'Clothing')",23,85,0.27058823529411763
"('Unrealistic', 'Magic - Enchantments')",57,39,1.4615384615384615
"('Environment - Sky', 'NPCs')",21,115,0.1826086956521739
"('Solstheim', 'Items - Ingredients')",10,21,0.47619047619047616
"('Races - New', 'Humor, Joke or Just for Fun')",22,58,0.3793103448275862
"('Environment - Weather', 'Locations - Dungeons')",14,29,0.4827586206896552
"('Items - Leveled', 'Locations - Caverns')",15,13,1.1538461538461537
"('Replacer', 'Video')",255,11,23.181818181818183
"('Environment - Weather', 'Utilities for Players')",14,63,0.2222222222222222
"('Animation - New', 'French')",7,41,0.17073170731707318
"('Companion Friendly', 'Environment - Water')",137,10,13.7
"('Performance Optimization', 'Locations - Player-Owned')",33,51,0.6470588235294118
"('Performance Optimization', 'Books')",33,38,0.868421052631579
"('Environment - Sky', 'French')",21,41,0.5121951219512195
"('Races - New', 'Magic - Spells')",22,80,0.275
"('Unrealistic', 'Magic - Potions')",57,14,4.071428571428571
"('Unbalanced', 'Spanish')",32,45,0.7111111111111111
"('Quests', 'Creatures - Rideable')",25,5,5.0
"('Hearthfire', 'SKSE (Skyrim Script Extender)')",12,27,0.4444444444444444
"('Leveled Lists', 'Locations - World Map')",21,34,0.6176470588235294
"('New models', 'Dawnguard')",100,33,3.0303030303030303
"('Chargen', 'Locations - World Map')",26,34,0.7647058823529411
"('Quests', 'Hearthfire')",25,12,2.0833333333333335
"('Items - Ingredients', 'User Interface')",21,39,0.5384615384615384
"('Armor - Shields', 'Items - Clutter')",74,46,1.608695652173913
"('Magic - Spells', 'NPC Trainers')",80,8,10.0
"('Fair and balanced', 'Audio - Voices')",292,22,13.272727272727273
"('Races - New', 'Translation')",22,110,0.2
"('Companion Friendly', 'Anime')",137,27,5.074074074074074
"('Anime', 'Weapons')",27,176,0.1534090909090909
"('Audio - Sound FX', 'Environment - Weather')",40,14,2.857142857142857
"('Companions', 'Translation')",85,110,0.7727272727272727
"('For female characters', 'Guilds / Factions')",209,20,10.45
"('Plants / Foliage', 'User Interface')",15,39,0.38461538461538464
"('Humor, Joke or Just for Fun', 'Tutorials for Modders')",58,12,4.833333333333333
"('New textures', 'Items - Apparatus')",340,22,15.454545454545455
"('Scripted Events', 'Translation')",23,110,0.20909090909090908
"('Scripted Events', 'Video')",23,11,2.090909090909091
"('Compilation', 'Creatures')",16,46,0.34782608695652173
"('Locations - Dungeons', 'Tutorials for Modders')",29,12,2.4166666666666665
"('German', 'Japanese')",57,21,2.7142857142857144
"('Environment - Sky', 'Environment - Weather')",21,14,1.5
"('For male characters', 'German')",180,57,3.1578947368421053
"('Sexy/Skimpy', 'Armor - Shields')",103,74,1.3918918918918919
"('Companion Friendly', 'Translation')",137,110,1.2454545454545454
"('French', 'Magic - Enchantments')",41,39,1.0512820512820513
"('Poses', 'Sexy/Skimpy')",5,103,0.04854368932038835
"('For female characters', 'Animation - Modified')",209,17,12.294117647058824
"('Faction: Thieves Guild', 'English')",3,459,0.006535947712418301
"('Video', 'Locations - World Map')",11,34,0.3235294117647059
"('Hair', 'Magic - Spells')",13,80,0.1625
"('Companion Friendly', 'Hair')",137,13,10.538461538461538
"('Companions', 'Audio - Music')",85,26,3.269230769230769
"('Animation - Modified', 'Locations - World Map')",17,34,0.5
"('New models', 'Clothing')",100,85,1.1764705882352942
"('Guilds / Factions', 'Clothing')",20,85,0.23529411764705882
"('Animation - New', 'New Lands')",7,18,0.3888888888888889
"('Hair', 'Creatures')",13,46,0.2826086956521739
"('Related to Movies/TV/Other Games', 'Leveled Lists')",64,21,3.0476190476190474
"('Performance Optimization', 'Items - Apparatus')",33,22,1.5
"('Compilation', 'Italian')",16,29,0.5517241379310345
"('Other languages', 'Spanish')",30,45,0.6666666666666666
"('Hair', 'NPC Vendors')",13,33,0.3939393939393939
"('Gameplay Effects/Changes', 'Solstheim')",168,10,16.8
"('New Lands', 'Locations - Dungeons')",18,29,0.6206896551724138
"('Replacer', 'Translation')",255,110,2.3181818181818183
"('New Lands', 'New models')",18,100,0.18
"('Quests', 'Lore-Friendly')",25,322,0.07763975155279502
"('New Lands', 'Items - Furniture')",18,19,0.9473684210526315
"('Related to Movies/TV/Other Games', 'Nudity')",64,64,1.0
"('Environment - Weather', 'New textures')",14,340,0.041176470588235294
"('Compilation', 'Environment - Water')",16,10,1.6
"('Related to horses', 'Tutorials for Modders')",16,12,1.3333333333333333
"('Environment - Other', 'Other languages')",62,30,2.066666666666667
"('New models', 'Nudity')",100,64,1.5625
"('New Lands', 'Clothing')",18,85,0.21176470588235294
"('Animation - New', 'Races - Modified')",7,31,0.22580645161290322
"('English', 'Tutorials for Players')",459,18,25.5
"('Clothing - Male', 'Plants / Foliage')",47,15,3.1333333333333333
"('Replacer', 'Dawnguard')",255,33,7.7272727272727275
"('For male characters', 'Translation')",180,110,1.6363636363636365
"('Related to horses', 'NPC Vendors')",16,33,0.48484848484848486
"('Body models', 'German')",31,57,0.543859649122807
"('Races - Modified', 'Locations - Dungeons')",31,29,1.0689655172413792
"('Not Lore-Friendly', 'Locations - Buildings')",76,55,1.3818181818181818
"('Classes component', 'Locations - World Map')",4,34,0.11764705882352941
"('Scripted Events', 'Items - Apparatus')",23,22,1.0454545454545454
"('Sexy/Skimpy', 'Translation')",103,110,0.9363636363636364
"('Items - Furniture', 'Dawnguard')",19,33,0.5757575757575758
"('Unbalanced', 'Books')",32,38,0.8421052631578947
"('Guilds / Factions', 'English')",20,459,0.04357298474945534
"('Replacer', 'Environment - Weather')",255,14,18.214285714285715
"('Solstheim', 'Items - Clutter')",10,46,0.21739130434782608
"('Locations - Player-Owned', 'Magic - Potions')",51,14,3.642857142857143
"('Humor, Joke or Just for Fun', 'Polish')",58,23,2.5217391304347827
"('Creatures', 'Locations - Buildings')",46,55,0.8363636363636363
"('Compilation', 'Items - Ingredients')",16,21,0.7619047619047619
"('Related to horses', 'Classes component')",16,4,4.0
"('New models', 'Humor, Joke or Just for Fun')",100,58,1.7241379310344827
"('Companions', 'Related to horses')",85,16,5.3125
"('Items - Ingredients', 'Magic - Spells')",21,80,0.2625
"('Translation', 'Magic - Potions')",110,14,7.857142857142857
"('Birthsigns', 'New models')",3,100,0.03
"('Czech', 'Utilities for Players')",8,63,0.12698412698412698
"('Races - New', 'Anime')",22,27,0.8148148148148148
"('Companion Friendly', 'Birthsigns')",137,3,45.666666666666664
"('Environment - Water', 'Weapons')",10,176,0.056818181818181816
"('Related to Movies/TV/Other Games', 'Face models')",64,37,1.7297297297297298
"('Races - New', 'SKSE (Skyrim Script Extender)')",22,27,0.8148148148148148
"('Magic - Enchantments', ""Modder's Resource"")",39,68,0.5735294117647058
"('Animation - New', 'Sexy/Skimpy')",7,103,0.06796116504854369
"('Performance Optimization', 'Polish')",33,23,1.434782608695652
"('Audio - Sound FX', 'Scripted Events')",40,23,1.7391304347826086
"('Replacer', 'Magic - Potions')",255,14,18.214285714285715
"('Magic - Spells', 'Weapons')",80,176,0.45454545454545453
"('For male characters', 'Unbalanced')",180,32,5.625
"('Companion Friendly', 'Animation - New')",137,7,19.571428571428573
"('Body models', 'Nudity')",31,64,0.484375
"('Items - Furniture', 'Magic - Potions')",19,14,1.3571428571428572
"('Poses', 'Fair and balanced')",5,292,0.017123287671232876
"('Gameplay Effects/Changes', 'Dawnguard')",168,33,5.090909090909091
"('English', 'Hearthfire')",459,12,38.25
"('Related to Movies/TV/Other Games', 'Locations - Buildings')",64,55,1.1636363636363636
"('Replacer', 'Czech')",255,8,31.875
"('Locations - Buildings', 'NPC Trainers')",55,8,6.875
"('Items - Apparatus', 'Magic - Spells')",22,80,0.275
"('Spanish', ""Modder's Resource"")",45,68,0.6617647058823529
"('Clothing - Female', 'NPC Trainers')",86,8,10.75
"('Animation - Modified', 'New Lands')",17,18,0.9444444444444444
"('Spanish', 'Utilities for Modders')",45,26,1.7307692307692308
"('New Lands', 'French')",18,41,0.43902439024390244
"('Related to vampires', 'Humor, Joke or Just for Fun')",23,58,0.39655172413793105
"('Audio - Sound FX', 'Clothing')",40,85,0.47058823529411764
"('Related to Movies/TV/Other Games', 'Races - New')",64,22,2.909090909090909
"('Replacer', 'Polish')",255,23,11.08695652173913
"('Replacer', 'Fair and balanced')",255,292,0.8732876712328768
"('New textures', 'Polish')",340,23,14.782608695652174
"('Related to vampires', 'Books')",23,38,0.6052631578947368
"('New models', 'Locations - Player-Owned')",100,51,1.9607843137254901
"('Italian', 'Utilities for Players')",29,63,0.4603174603174603
"('Environment - Sky', 'Guilds / Factions')",21,20,1.05
"('Environment - Water', 'Locations - Caverns')",10,13,0.7692307692307693
"('New textures', 'Locations - Dungeons')",340,29,11.724137931034482
"('Classes component', 'English')",4,459,0.008714596949891068
"('Not Lore-Friendly', 'Nudity')",76,64,1.1875
"('Fair and balanced', 'Locations - World Map')",292,34,8.588235294117647
"('Guilds / Factions', 'German')",20,57,0.3508771929824561
"('Animation - Modified', 'Armor - Shields')",17,74,0.22972972972972974
"('Italian', 'Clothing')",29,85,0.3411764705882353
"('Environment - Other', 'Lore-Friendly')",62,322,0.19254658385093168
"('Chargen', 'Utilities for Players')",26,63,0.4126984126984127
"('Spanish', 'NPCs')",45,115,0.391304347826087
"('Environment - Water', 'Clothing - Female')",10,86,0.11627906976744186
"('Companions', 'Body models')",85,31,2.7419354838709675
"('Guilds / Factions', 'Locations - Dungeons')",20,29,0.6896551724137931
"('Animation - New', 'Translation')",7,110,0.06363636363636363
"('Companion Friendly', 'English')",137,459,0.2984749455337691
"('Audio - Sound FX', 'Items - Ingredients')",40,21,1.9047619047619047
"('English', 'Locations - World Map')",459,34,13.5
"('Humor, Joke or Just for Fun', 'Items - Clutter')",58,46,1.2608695652173914
"('Classes component', 'Utilities for Modders')",4,26,0.15384615384615385
"('Czech', 'Utilities for Modders')",8,26,0.3076923076923077
"('Fair and balanced', 'Body models')",292,31,9.419354838709678
"('Russian', 'Spanish')",28,45,0.6222222222222222
"('Chargen', 'For male characters')",26,180,0.14444444444444443
"('Hair', 'Clothing - Female')",13,86,0.1511627906976744
"('For male characters', 'Related to vampires')",180,23,7.826086956521739
"('Environment - Other', 'Face models')",62,37,1.6756756756756757
"('Birthsigns', 'French')",3,41,0.07317073170731707
"('Polish', 'Items - Clutter')",23,46,0.5
"('Scripted Events', 'Utilities for Modders')",23,26,0.8846153846153846
"('Animation - New', 'Races - New')",7,22,0.3181818181818182
"('For male characters', 'Clothing - Female')",180,86,2.0930232558139537
"('Face models', 'Anime')",37,27,1.3703703703703705
"('For male characters', 'Unrealistic')",180,57,3.1578947368421053
"('For male characters', 'Sexy/Skimpy')",180,103,1.7475728155339805
"('Clothing', ""Modder's Resource"")",85,68,1.25
"('Races - New', 'Items - Clutter')",22,46,0.4782608695652174
"('Humor, Joke or Just for Fun', 'Tutorials for Players')",58,18,3.2222222222222223
"('For male characters', 'Hair')",180,13,13.846153846153847
"('Scripted Events', 'Items - Leveled')",23,15,1.5333333333333334
"('For female characters', 'Not Lore-Friendly')",209,76,2.75
"('Polish', 'Locations - Caverns')",23,13,1.7692307692307692
"('Cheating', 'English')",50,459,0.10893246187363835
"('Compilation', 'Video')",16,11,1.4545454545454546
"('Birthsigns', 'Classes component')",3,4,0.75
"('Quests', 'Items - Clutter')",25,46,0.5434782608695652
"('Lighting', 'Humor, Joke or Just for Fun')",38,58,0.6551724137931034
"('Official', 'Locations - Player-Owned')",11,51,0.21568627450980393
"('Saved games', ""Modder's Resource"")",98,68,1.4411764705882353
"('Humor, Joke or Just for Fun', 'Not Safe For Work')",58,39,1.4871794871794872
"('Chargen', 'Leveled Lists')",26,21,1.2380952380952381
"('Environment - Other', 'Items - Leveled')",62,15,4.133333333333334
"('Items - Apparatus', 'User Interface')",22,39,0.5641025641025641
"('Fair and balanced', 'Clothing')",292,85,3.4352941176470586
"('Nudity', 'German')",64,57,1.1228070175438596
"('Not Lore-Friendly', 'Creatures')",76,46,1.6521739130434783
"('Related to vampires', 'Clothing - Female')",23,86,0.26744186046511625
"('Video', 'Books')",11,38,0.2894736842105263
"('Locations - Caverns', 'Plants / Foliage')",13,15,0.8666666666666667
"('Russian', 'Creatures - Rideable')",28,5,5.6
"('Non-Playable Resource', 'User Interface')",18,39,0.46153846153846156
"('New textures', 'Locations - Player-Owned')",340,51,6.666666666666667
"('Audio - Music', 'Body models')",26,31,0.8387096774193549
"('Chargen', 'Utilities for Modders')",26,26,1.0
"('Japanese', 'Creatures')",21,46,0.45652173913043476
"('Lore-Friendly', 'User Interface')",322,39,8.256410256410257
"('Items - Furniture', 'Weapons')",19,176,0.10795454545454546
"('Items - Clutter', 'Locations - Player-Owned')",46,51,0.9019607843137255
"('Clothing - Female', 'Magic - Spells')",86,80,1.075
"('Lore-Friendly', 'Japanese')",322,21,15.333333333333334
"('New Lands', 'Russian')",18,28,0.6428571428571429
"('New textures', 'Creatures')",340,46,7.391304347826087
"('Leveled Lists', 'Humor, Joke or Just for Fun')",21,58,0.3620689655172414
"('Locations - World Map', 'Utilities for Modders')",34,26,1.3076923076923077
"('Items - Clutter', 'Magic - Enchantments')",46,39,1.1794871794871795
"('Classes component', 'Environment - Water')",4,10,0.4
"('Leveled Lists', 'Locations - Buildings')",21,55,0.38181818181818183
"('Companion Friendly', 'Clothing - Female')",137,86,1.5930232558139534
"('Lighting', 'Locations - Caverns')",38,13,2.923076923076923
"('Audio - Music', 'Utilities for Players')",26,63,0.4126984126984127
"('New Lands', 'Japanese')",18,21,0.8571428571428571
"('Compilation', 'Quests')",16,25,0.64
"('Animation - New', 'Leveled Lists')",7,21,0.3333333333333333
"('Classes component', 'German')",4,57,0.07017543859649122
"('Polish', 'Locations - World Map')",23,34,0.6764705882352942
"('Video', 'Tutorials for Modders')",11,12,0.9166666666666666
"('Companion Friendly', 'Magic - Spells')",137,80,1.7125
"('Audio - Sound FX', 'Locations - World Map')",40,34,1.1764705882352942
"('New textures', 'Magic - Spells')",340,80,4.25
"('Other languages', 'Magic - Spells')",30,80,0.375
"('Scripted Events', 'Tutorials for Players')",23,18,1.2777777777777777
"('Fair and balanced', 'Environment - Sky')",292,21,13.904761904761905
"('Environment - Sky', 'Locations - Player-Owned')",21,51,0.4117647058823529
"('Saved games', 'Weapons')",98,176,0.5568181818181818
"('Face models', 'Not Lore-Friendly')",37,76,0.4868421052631579
"('Replacer', 'Guilds / Factions')",255,20,12.75
"('Items - Apparatus', 'Plants / Foliage')",22,15,1.4666666666666666
"('Not Lore-Friendly', 'Weapons')",76,176,0.4318181818181818
"('Other languages', 'Magic - Potions')",30,14,2.142857142857143
"('Leveled Lists', 'Tutorials for Modders')",21,12,1.75
"('Hair', 'Locations - World Map')",13,34,0.38235294117647056
"('Translation', 'Hearthfire')",110,12,9.166666666666666
"('Performance Optimization', 'New Lands')",33,18,1.8333333333333333
"('Not Lore-Friendly', 'Czech')",76,8,9.5
"('Faction: Companions', 'Armor - Shields')",4,74,0.05405405405405406
"('English', 'Polish')",459,23,19.956521739130434
"('Related to Movies/TV/Other Games', 'Magic - Enchantments')",64,39,1.641025641025641
"('Items - Apparatus', 'Utilities for Modders')",22,26,0.8461538461538461
"('Cheating', 'Russian')",50,28,1.7857142857142858
"('Armor - Shields', 'NPC Vendors')",74,33,2.242424242424242
"('Magic - Potions', 'User Interface')",14,39,0.358974358974359
"('Video', 'NPC Vendors')",11,33,0.3333333333333333
"('Audio - Sound FX', 'Japanese')",40,21,1.9047619047619047
"('Environment - Weather', 'Italian')",14,29,0.4827586206896552
"('Face models', 'Polish')",37,23,1.608695652173913
"('For female characters', 'Creatures - Rideable')",209,5,41.8
"('Audio - Sound FX', 'Locations - Player-Owned')",40,51,0.7843137254901961
"('Creatures - Rideable', 'Items - Clutter')",5,46,0.10869565217391304
"('For male characters', 'Other languages')",180,30,6.0
"('Classes component', ""Modder's Resource"")",4,68,0.058823529411764705
"('Creatures', 'Items - Ingredients')",46,21,2.1904761904761907
"('Cheating', 'Japanese')",50,21,2.380952380952381
"('Magic - Potions', 'Utilities for Modders')",14,26,0.5384615384615384
"('For male characters', 'Birthsigns')",180,3,60.0
"('Guilds / Factions', 'Races - Modified')",20,31,0.6451612903225806
"('Not Safe For Work', 'Polish')",39,23,1.6956521739130435
"('Audio - Voices', 'Saved games')",22,98,0.22448979591836735
"('Compilation', 'Tutorials for Players')",16,18,0.8888888888888888
"('Companions', 'Locations - Buildings')",85,55,1.5454545454545454
"('New textures', 'Clothing - Male')",340,47,7.23404255319149
"('Lighting', 'Magic - Spells')",38,80,0.475
"('Face models', 'Unrealistic')",37,57,0.6491228070175439
"('Performance Optimization', 'Replacer')",33,255,0.12941176470588237
"('Anime', 'Items - Ingredients')",27,21,1.2857142857142858
"('Races - New', 'Sexy/Skimpy')",22,103,0.21359223300970873
"('Not Safe For Work', 'SKSE (Skyrim Script Extender)')",39,27,1.4444444444444444
"('Cheating', 'French')",50,41,1.2195121951219512
"('Lore-Friendly', ""Modder's Resource"")",322,68,4.735294117647059
"('For female characters', 'Audio - Music')",209,26,8.038461538461538
"('Clothing - Male', 'Items - Apparatus')",47,22,2.1363636363636362
"('Companions', 'Races - New')",85,22,3.8636363636363638
"('English', 'Clothing - Female')",459,86,5.337209302325581
"('Related to Movies/TV/Other Games', 'Audio - Voices')",64,22,2.909090909090909
"('Humor, Joke or Just for Fun', 'NPC Vendors')",58,33,1.7575757575757576
"('Audio - Voices', 'NPC Vendors')",22,33,0.6666666666666666
"('Books', 'Clothing - Male')",38,47,0.8085106382978723
"('Scripted Events', 'Creatures - Rideable')",23,5,4.6
"('Environment - Sky', 'Video')",21,11,1.9090909090909092
"('French', 'Items - Furniture')",41,19,2.1578947368421053
"('For female characters', 'Japanese')",209,21,9.952380952380953
"('Companion Friendly', 'Compilation')",137,16,8.5625
"('German', 'Other languages')",57,30,1.9
"('Italian', 'Items - Furniture')",29,19,1.5263157894736843
"('English', 'Items - Furniture')",459,19,24.157894736842106
"('Animation - Modified', 'Locations - Buildings')",17,55,0.3090909090909091
"('Cheating', 'Items - Clutter')",50,46,1.0869565217391304
"('Environment - Other', 'Quests')",62,25,2.48
"('Face models', 'Nudity')",37,64,0.578125
"('Magic - Enchantments', 'NPC Vendors')",39,33,1.1818181818181819
"('Related to Movies/TV/Other Games', 'Russian')",64,28,2.2857142857142856
"('For female characters', 'Unrealistic')",209,57,3.6666666666666665
"('Classes component', 'New Lands')",4,18,0.2222222222222222
"('Unrealistic', 'Dawnguard')",57,33,1.7272727272727273
"('German', 'Creatures - Rideable')",57,5,11.4
"(""Modder's Resource"", 'User Interface')",68,39,1.7435897435897436
"('Not Safe For Work', 'Unrealistic')",39,57,0.6842105263157895
"('Fair and balanced', 'Dragonborn')",292,41,7.121951219512195
"('Audio - Voices', 'SKSE (Skyrim Script Extender)')",22,27,0.8148148148148148
"('Compilation', 'Utilities for Players')",16,63,0.25396825396825395
"('Sexy/Skimpy', 'Polish')",103,23,4.478260869565218
"('Hair', 'Unrealistic')",13,57,0.22807017543859648
"('Leveled Lists', 'Weapons')",21,176,0.11931818181818182
"('Humor, Joke or Just for Fun', 'Items - Ingredients')",58,21,2.761904761904762
"('Lighting', 'Locations - World Map')",38,34,1.1176470588235294
"('Compilation', 'Clothing')",16,85,0.18823529411764706
"('New Lands', 'NPC Vendors')",18,33,0.5454545454545454
"('Related to horses', 'Other languages')",16,30,0.5333333333333333
"('Clothing - Male', 'Creatures - Rideable')",47,5,9.4
"('Guilds / Factions', 'Scripted Events')",20,23,0.8695652173913043
"('Environment - Weather', 'French')",14,41,0.34146341463414637
"('Polish', 'Clothing - Male')",23,47,0.48936170212765956
"('Lighting', 'Books')",38,38,1.0
"('Sexy/Skimpy', 'German')",103,57,1.8070175438596492
"('Environment - Other', 'New Lands')",62,18,3.4444444444444446
"('Locations - Caverns', 'Utilities for Modders')",13,26,0.5
"('Items - Leveled', 'NPC Vendors')",15,33,0.45454545454545453
"('German', 'Russian')",57,28,2.0357142857142856
"('New textures', 'Humor, Joke or Just for Fun')",340,58,5.862068965517241
"('Body models', 'Items - Clutter')",31,46,0.6739130434782609
"('Performance Optimization', 'Saved games')",33,98,0.336734693877551
"('Armor - Shields', ""Modder's Resource"")",74,68,1.088235294117647
"('Items - Ingredients', 'Plants / Foliage')",21,15,1.4
"('Performance Optimization', 'Japanese')",33,21,1.5714285714285714
"('Japanese', 'User Interface')",21,39,0.5384615384615384
