Tag_Tuple,Tag1_Count,Tag2_Count,P(Tag1),P(Tag2),P(Tag1 AND Tag2),P(Tag1 OR Tag2)
"('Companion - Loghain', 'Hair')",21,83,0.002874,0.011361,0.000684,0.014235
"('Companion - Shale', 'Audio - Voices')",10,19,0.001369,0.002601,0.000137,0.003969
"('Companion - Leliana', 'User Interface')",117,38,0.016014,0.005201,0.000274,0.021215
"('Chargen', 'Italian')",136,21,0.018615,0.002874,0.000137,0.021489
"('For female characters', 'Russian')",271,32,0.037093,0.00438,0.000958,0.041473
"('Fair and balanced', 'Clothing - Female')",44,31,0.006022,0.004243,0.000958,0.010266
"('Body models', 'Lore-Friendly')",30,295,0.004106,0.040378,0.000821,0.044484
"('Quests', 'Items - Clutter')",59,20,0.008076,0.002737,0.000274,0.010813
"('Companion - Alistair', 'Locations - Buildings')",102,27,0.013961,0.003696,0.000137,0.017657
"('Audio - Voices', 'Russian')",19,32,0.002601,0.00438,0.000137,0.006981
"('Not Lore-Friendly', 'Armor - Shields')",24,79,0.003285,0.010813,0.000274,0.014098
"('Companion - Sigrun', 'NPC Vendors')",11,43,0.001506,0.005886,0.000411,0.007391
"('Official', 'Creatures')",3,41,0.000411,0.005612,0.000137,0.006022
"('Singleplayer Campaign', 'Humor, Joke or Just for Fun')",183,16,0.025048,0.00219,0.000821,0.027238
"('Companion - Zevran', 'Russian')",82,32,0.011224,0.00438,0.000274,0.015604
"('Russian', 'Books')",32,16,0.00438,0.00219,0.000137,0.00657
"('Polish', 'Utilities for Modders')",26,36,0.003559,0.004927,0.000274,0.008486
"('German', 'User Interface')",44,38,0.006022,0.005201,0.000137,0.011224
"('Skills', 'Russian')",54,32,0.007391,0.00438,0.000547,0.011771
"('For male characters', 'Plants / Foliage')",234,3,0.032028,0.000411,0.000274,0.032439
"('Locations - Caverns', 'Locations - Dungeons')",6,13,0.000821,0.001779,0.000547,0.002601
"('Companion - Zevran', 'NPC Vendors')",82,43,0.011224,0.005886,0.000547,0.017109
"('For DAO', 'Books')",213,16,0.029154,0.00219,0.000547,0.031344
"('Companion - New - Male', 'Locations - Buildings')",35,27,0.004791,0.003696,0.000411,0.008486
"('Companion - Sigrun', 'Armor - Shields')",11,79,0.001506,0.010813,0.000274,0.012319
"('Companion - Morrigan', 'German')",102,44,0.013961,0.006022,0.000274,0.019984
"('For DA2', 'Face models')",7,417,0.000958,0.057076,0.000411,0.058034
"('Books', 'Locations - World Map')",16,18,0.00219,0.002464,0.000411,0.004654
"('New models', 'Tutorials for Players')",123,12,0.016835,0.001642,0.000137,0.018478
"('Companion - Anders (DA2)', 'English')",2,509,0.000274,0.069669,0.000137,0.069943
"('For DAO', 'Environment - Other')",213,18,0.029154,0.002464,0.000411,0.031618
"('Environment - Other', 'Books')",18,16,0.002464,0.00219,0.000137,0.004654
"('Armor - Shields', 'User Interface')",79,38,0.010813,0.005201,0.000274,0.016014
"('Humor, Joke or Just for Fun', 'Locations - World Map')",16,18,0.00219,0.002464,0.000137,0.004654
"('Cheating', 'Books')",106,16,0.014509,0.00219,0.000547,0.016699
"('For male characters', 'Animation - Modified')",234,37,0.032028,0.005064,0.000411,0.037093
"('Companion - Nathaniel', 'Quests')",11,59,0.001506,0.008076,0.000137,0.009581
"('Skills', 'Spanish')",54,26,0.007391,0.003559,0.000684,0.01095
"('Japanese', 'Spanish')",15,26,0.002053,0.003559,0.002053,0.005612
"('Scripted Events', 'User Interface')",76,38,0.010402,0.005201,0.000137,0.015604
"('Companion - Mhairi', 'Companion - Oghren')",7,32,0.000958,0.00438,0.000274,0.005338
"('Gameplay Effects/Changes', 'Companion - Morrigan')",257,102,0.035177,0.013961,0.002053,0.049138
"('Items - Ingredients', 'Magic - Enchantments')",7,19,0.000958,0.002601,0.000274,0.003559
"('English', 'Clothing')",509,109,0.069669,0.014919,0.006981,0.084588
"('Companion - Sten', 'Locations - Dungeons')",44,13,0.006022,0.001779,0.000137,0.007802
"('Clothing - Male', 'Items - Ingredients')",25,7,0.003422,0.000958,0.000274,0.00438
"('NPCs', 'Weapons')",150,227,0.020531,0.03107,0.001642,0.051601
"('Companion - Morrigan', 'Animation - Modified')",102,37,0.013961,0.005064,0.000411,0.019025
"('Classes component', 'Magic - Spells')",31,62,0.004243,0.008486,0.001369,0.012729
"('Armor - Shields', 'Clothing')",79,109,0.010813,0.014919,0.003148,0.025732
"('Scripted Events', 'Polish')",76,26,0.010402,0.003559,0.000411,0.013961
"('Creatures', 'Items - Furniture')",41,14,0.005612,0.001916,0.000274,0.007528
"('Unbalanced', 'Spanish')",6,26,0.000821,0.003559,0.000274,0.00438
"('Items - Ingredients', 'Magic - Spells')",7,62,0.000958,0.008486,0.000137,0.009444
"('Companion Friendly', 'Audio - Voices')",61,19,0.008349,0.002601,0.000274,0.01095
"('Animation - New', 'Skills')",29,54,0.003969,0.007391,0.000547,0.011361
"('Japanese', 'Locations - Buildings')",15,27,0.002053,0.003696,0.000137,0.005749
"('Singleplayer Campaign', 'Italian')",183,21,0.025048,0.002874,0.000547,0.027922
"('Companion Friendly', 'Races - Modified')",61,17,0.008349,0.002327,0.000137,0.010676
"('Companion - New - Female', 'Not Lore-Friendly')",34,24,0.004654,0.003285,0.000411,0.007939
"('Singleplayer Campaign', 'Items - Furniture')",183,14,0.025048,0.001916,0.000411,0.026964
"('Audio - Voices', 'German')",19,44,0.002601,0.006022,0.000411,0.008623
"('Fair and balanced', 'Items - Furniture')",44,14,0.006022,0.001916,0.000137,0.007939
"('Gameplay Effects/Changes', 'Official')",257,3,0.035177,0.000411,0.000411,0.035587
"('Lore-Friendly', 'Russian')",295,32,0.040378,0.00438,0.001506,0.044758
"('Italian', 'Plants / Foliage')",21,3,0.002874,0.000411,0.000137,0.003285
"('Companion - Leliana', 'Quests')",117,59,0.016014,0.008076,0.000547,0.02409
"('For DAO', 'Magic - Potions')",213,9,0.029154,0.001232,0.000137,0.030386
"('Chargen', 'Animation - New')",136,29,0.018615,0.003969,0.000137,0.022584
"('Companion - Loghain', 'Utilities for Players')",21,77,0.002874,0.010539,0.000137,0.013414
"('Replacer', 'NPC Vendors')",401,43,0.054886,0.005886,0.001369,0.060772
"('German', 'Items - Furniture')",44,14,0.006022,0.001916,0.000684,0.007939
"('Unbalanced', 'Skills')",6,54,0.000821,0.007391,0.000137,0.008212
"('Companion - Wynne', 'New textures')",46,290,0.006296,0.039693,0.000547,0.04599
"('Related to Movies/TV/Other Games', 'Classes component')",59,31,0.008076,0.004243,0.000958,0.012319
"('New models', 'Items - Clutter')",123,20,0.016835,0.002737,0.000274,0.019573
"('Classes component', 'Quests')",31,59,0.004243,0.008076,0.000547,0.012319
"('Face models', 'Saved games')",417,85,0.057076,0.011634,0.001779,0.068711
"('New Lands', 'Magic - Enchantments')",22,19,0.003011,0.002601,0.000137,0.005612
"('Companion - Anders', 'Face models')",14,417,0.001916,0.057076,0.001506,0.058993
"('Face models', 'Italian')",417,21,0.057076,0.002874,0.000274,0.059951
"('Sexy/Skimpy', 'NPC Vendors')",11,43,0.001506,0.005886,0.000137,0.007391
"('Companion - Sigrun', 'Weapons')",11,227,0.001506,0.03107,0.000274,0.032576
"('Cheating', ""Modder's Resource"")",106,84,0.014509,0.011497,0.000411,0.026006
"('Companion - Justice', 'Companion - Leliana')",12,117,0.001642,0.016014,0.000547,0.017657
"('Animation - New', 'Races - Modified')",29,17,0.003969,0.002327,0.000137,0.006296
"('Companion - Zevran', 'English')",82,509,0.011224,0.069669,0.004517,0.080892
"('Gameplay Effects/Changes', 'Magic - Spells')",257,62,0.035177,0.008486,0.004927,0.043663
"('Companion - Oghren', 'New textures')",32,290,0.00438,0.039693,0.000411,0.044073
"('Replacer', 'Utilities for Modders')",401,36,0.054886,0.004927,0.000274,0.059814
"('Singleplayer Campaign', 'Magic - Spells')",183,62,0.025048,0.008486,0.001506,0.033534
"('Companions', 'Companion - Sten')",259,44,0.03545,0.006022,0.003832,0.041473
"('For DA2', 'For female characters')",7,271,0.000958,0.037093,0.000274,0.038051
"('New models', 'Plants / Foliage')",123,3,0.016835,0.000411,0.000274,0.017246
"('For male characters', 'Companion - Wynne')",234,46,0.032028,0.006296,0.000958,0.038325
"('For DAO', 'Quests')",213,59,0.029154,0.008076,0.000684,0.03723
"('Fair and balanced', 'Unbalanced')",44,6,0.006022,0.000821,0.000137,0.006844
"('Quests', 'Races - Modified')",59,17,0.008076,0.002327,0.000137,0.010402
"('Replacer', 'Audio - Music')",401,11,0.054886,0.001506,0.000274,0.056392
"('Replacer', 'Companion - Anders')",401,14,0.054886,0.001916,0.001095,0.056803
"('For DAA', 'Weapons')",49,227,0.006707,0.03107,0.001232,0.037777
"('Animation - Modified', 'Animation - New')",37,29,0.005064,0.003969,0.002737,0.009034
"('Companion - Sten', 'Skills')",44,54,0.006022,0.007391,0.000274,0.013414
"('Hair', 'Locations - Buildings')",83,27,0.011361,0.003696,0.000274,0.015056
"('Performance Optimization', 'User Interface')",1,38,0.000137,0.005201,0.000137,0.005338
"('Not Lore-Friendly', 'Italian')",24,21,0.003285,0.002874,0.000137,0.006159
"('Items - Furniture', 'Tutorials for Modders')",14,12,0.001916,0.001642,0.000137,0.003559
"('Audio - Sound FX', 'Items - Clutter')",23,20,0.003148,0.002737,0.000274,0.005886
"('Skills', 'User Interface')",54,38,0.007391,0.005201,0.000547,0.012592
"('Companion - New - Male', 'Video')",35,44,0.004791,0.006022,0.000274,0.010813
"('Companion - Morrigan', 'Body models')",102,30,0.013961,0.004106,0.000821,0.018067
"('Companion - Sten', 'Scripted Events')",44,76,0.006022,0.010402,0.000547,0.016425
"('Environment - Other', 'Items - Furniture')",18,14,0.002464,0.001916,0.000274,0.00438
"('Companion - New - Female', 'Plants / Foliage')",34,3,0.004654,0.000411,0.000137,0.005064
"('Companion - Wynne', 'Hair')",46,83,0.006296,0.011361,0.001095,0.017657
"('Companion - Mhairi', 'German')",7,44,0.000958,0.006022,0.000137,0.006981
"('New textures', 'Items - Ingredients')",290,7,0.039693,0.000958,0.000274,0.040652
"('Companion - Dog', 'Magic - Enchantments')",21,19,0.002874,0.002601,0.000137,0.005475
"('Companion - Shale', 'Environment - Other')",10,18,0.001369,0.002464,0.000137,0.003832
"('Chargen', 'Body models')",136,30,0.018615,0.004106,0.000411,0.022721
"('Scripted Events', 'NPCs')",76,150,0.010402,0.020531,0.001916,0.030933
"('Gameplay Effects/Changes', 'Companion - Leliana')",257,117,0.035177,0.016014,0.002053,0.051191
"('Environment - Other', 'Items - Apparatus')",18,15,0.002464,0.002053,0.000137,0.004517
"('Companion - Sten', 'Armor - Shields')",44,79,0.006022,0.010813,0.000274,0.016835
"('Video', 'Creatures')",44,41,0.006022,0.005612,0.000684,0.011634
"('Classes component', 'Armor - Shields')",31,79,0.004243,0.010813,0.000274,0.015056
"('Body models', 'Lighting')",30,4,0.004106,0.000547,0.000137,0.004654
"('Audio - Music', 'New Lands')",11,22,0.001506,0.003011,0.000274,0.004517
"('Cheating', 'Spanish')",106,26,0.014509,0.003559,0.000547,0.018067
"('Companions', 'Races - Modified')",259,17,0.03545,0.002327,0.000821,0.037777
"('Plants / Foliage', 'Weapons')",3,227,0.000411,0.03107,0.000411,0.031481
"('Official', 'Plants / Foliage')",3,3,0.000411,0.000411,0.000137,0.000821
"('Companion - Leliana', 'NPC Vendors')",117,43,0.016014,0.005886,0.000547,0.0219
"('Companion - Anders', 'Video')",14,44,0.001916,0.006022,0.000137,0.007939
"('Humor, Joke or Just for Fun', 'Items - Furniture')",16,14,0.00219,0.001916,0.000137,0.004106
"('Official', 'Spanish')",3,26,0.000411,0.003559,0.000411,0.003969
"('Lore-Friendly', 'French')",295,21,0.040378,0.002874,0.000684,0.043252
"('Face models', 'Anime')",417,6,0.057076,0.000821,0.000274,0.057898
"('Companion - New - Female', 'Locations - World Map')",34,18,0.004654,0.002464,0.000274,0.007117
"('Companion - Alistair', 'Items - Furniture')",102,14,0.013961,0.001916,0.000137,0.015877
"('Not Lore-Friendly', 'Utilities for Players')",24,77,0.003285,0.010539,0.000137,0.013824
"('Czech', 'Plants / Foliage')",5,3,0.000684,0.000411,0.000137,0.001095
"('Companion - Dog', 'Companion - Morrigan')",21,102,0.002874,0.013961,0.001095,0.016835
"('Replacer', 'Tutorials for Players')",401,12,0.054886,0.001642,0.000137,0.056529
"('Cheating', 'Clothing - Female')",106,31,0.014509,0.004243,0.000274,0.018752
"('Lore-Friendly', 'Locations - Buildings')",295,27,0.040378,0.003696,0.000821,0.044073
"('Unbalanced', 'Companion - Dog')",6,21,0.000821,0.002874,0.000137,0.003696
"(""Modder's Resource"", 'User Interface')",84,38,0.011497,0.005201,0.000274,0.016699
"('Environment - Other', 'Quests')",18,59,0.002464,0.008076,0.000684,0.010539
"('For female characters', 'Audio - Music')",271,11,0.037093,0.001506,0.000411,0.038598
"('Animation - New', 'NPCs')",29,150,0.003969,0.020531,0.000958,0.0245
"('Clothing - Female', 'Locations - Caverns')",31,6,0.004243,0.000821,0.000137,0.005064
"('Companion - Oghren', 'Items - Clutter')",32,20,0.00438,0.002737,0.000137,0.007117
"('Companion - Wynne', 'Skills')",46,54,0.006296,0.007391,0.000137,0.013687
"('Lighting', 'German')",4,44,0.000547,0.006022,0.000137,0.00657
"('English', 'Non-Playable Resource')",509,21,0.069669,0.002874,0.001369,0.072543
"('Unbalanced', 'French')",6,21,0.000821,0.002874,0.000274,0.003696
"('Companion - New - Female', 'Magic - Enchantments')",34,19,0.004654,0.002601,0.000137,0.007254
"('Cheating', 'Unbalanced')",106,6,0.014509,0.000821,0.000547,0.01533
"('Armor - Shields', 'Books')",79,16,0.010813,0.00219,0.000547,0.013003
"('For DAO', 'Items - Furniture')",213,14,0.029154,0.001916,0.000137,0.03107
"('Gameplay Effects/Changes', 'Related to Movies/TV/Other Games')",257,59,0.035177,0.008076,0.001506,0.043252
"('Hair', 'Saved games')",83,85,0.011361,0.011634,0.000547,0.022995
"('Magic - Potions', 'NPC Vendors')",9,43,0.001232,0.005886,0.000411,0.007117
"('Companion - Alistair', 'Quests')",102,59,0.013961,0.008076,0.000411,0.022037
"('Companion Friendly', 'Replacer')",61,401,0.008349,0.054886,0.002874,0.063236
"('Companion - Shale', 'Magic - Spells')",10,62,0.001369,0.008486,0.000137,0.009855
"('Lore-Friendly', 'Other languages')",295,5,0.040378,0.000684,0.000547,0.041062
"('New models', 'Clothing - Male')",123,25,0.016835,0.003422,0.000411,0.020257
"('Audio - Voices', 'Magic - Potions')",19,9,0.002601,0.001232,0.000274,0.003832
"('Magic - Enchantments', 'Magic - Potions')",19,9,0.002601,0.001232,0.000137,0.003832
"('Gameplay Effects/Changes', 'French')",257,21,0.035177,0.002874,0.000684,0.038051
"('For female characters', 'Plants / Foliage')",271,3,0.037093,0.000411,0.000274,0.037503
"('Related to Movies/TV/Other Games', 'Companion - Zevran')",59,82,0.008076,0.011224,0.000547,0.019299
"('Polish', 'Magic - Spells')",26,62,0.003559,0.008486,0.000137,0.012045
"('Companions', 'Items - Furniture')",259,14,0.03545,0.001916,0.000137,0.037367
"('English', 'Polish')",509,26,0.069669,0.003559,0.002464,0.073227
"('Related to Movies/TV/Other Games', 'Audio - Sound FX')",59,23,0.008076,0.003148,0.000274,0.011224
"('Russian', 'User Interface')",32,38,0.00438,0.005201,0.000137,0.009581
"('Companion - Dog', 'Locations - World Map')",21,18,0.002874,0.002464,0.000137,0.005338
"('Fair and balanced', 'Classes component')",44,31,0.006022,0.004243,0.000411,0.010266
"('Companion - Leliana', 'New models')",117,123,0.016014,0.016835,0.001642,0.03285
"('Companion - Sten', 'Classes component')",44,31,0.006022,0.004243,0.000137,0.010266
"('Companion - Alistair', 'Items - Ingredients')",102,7,0.013961,0.000958,0.000137,0.014919
"('Humor, Joke or Just for Fun', 'Translation')",16,6,0.00219,0.000821,0.000137,0.003011
"('Clothing - Female', 'Non-Playable Resource')",31,21,0.004243,0.002874,0.000137,0.007117
"('Russian', 'Weapons')",32,227,0.00438,0.03107,0.000411,0.03545
"('Companion - Anders', 'English')",14,509,0.001916,0.069669,0.000821,0.071585
"('New textures', 'Clothing')",290,109,0.039693,0.014919,0.008076,0.054613
"('Companion - New - Male', 'Russian')",35,32,0.004791,0.00438,0.000137,0.009171
"('Companion - Sigrun', 'Singleplayer Campaign')",11,183,0.001506,0.025048,0.000411,0.026554
"('Companion - Leliana', 'Armor - Shields')",117,79,0.016014,0.010813,0.000411,0.026827
"('For female characters', 'Items - Ingredients')",271,7,0.037093,0.000958,0.000547,0.038051
"('Singleplayer Campaign', 'Locations - Buildings')",183,27,0.025048,0.003696,0.001232,0.028743
"('Companion - New - Male', 'Armor - Shields')",35,79,0.004791,0.010813,0.000411,0.015604
"('For female characters', 'Companion - Mhairi')",271,7,0.037093,0.000958,0.000274,0.038051
"('Humor, Joke or Just for Fun', 'NPC Vendors')",16,43,0.00219,0.005886,0.000137,0.008076
"('For DAA', 'Clothing')",49,109,0.006707,0.014919,0.000684,0.021626
"('Italian', 'Spanish')",21,26,0.002874,0.003559,0.002464,0.006433
"('Face models', 'Non-Playable Resource')",417,21,0.057076,0.002874,0.000547,0.059951
"('Companion - Morrigan', 'Weapons')",102,227,0.013961,0.03107,0.000684,0.045031
"('Lighting', 'Locations - Dungeons')",4,13,0.000547,0.001779,0.000137,0.002327
"('Companion - Anders (DA2)', 'Lore-Friendly')",2,295,0.000274,0.040378,0.000274,0.040652
"('Hair', 'Locations - World Map')",83,18,0.011361,0.002464,0.000137,0.013824
"('Fair and balanced', 'Items - Ingredients')",44,7,0.006022,0.000958,0.000137,0.006981
"('Companion Friendly', 'Environment - Sky')",61,3,0.008349,0.000411,0.000137,0.00876
"('Companion - Shale', 'New models')",10,123,0.001369,0.016835,0.000137,0.018204
"('Classes component', 'Clothing - Male')",31,25,0.004243,0.003422,0.000137,0.007665
"('Companion Friendly', 'Weapons')",61,227,0.008349,0.03107,0.000958,0.03942
"('Companion - Leliana', 'Tutorials for Players')",117,12,0.016014,0.001642,0.000137,0.017657
"('New textures', 'Items - Furniture')",290,14,0.039693,0.001916,0.000411,0.04161
"('Compilation', 'Companion - Alistair')",6,102,0.000821,0.013961,0.000274,0.014782
"('Companion Friendly', 'Companion - Wynne')",61,46,0.008349,0.006296,0.001095,0.014645
"('Clothing - Male', 'Locations - Dungeons')",25,13,0.003422,0.001779,0.000137,0.005201
"('Companion - Nathaniel', 'Hair')",11,83,0.001506,0.011361,0.000137,0.012866
"('Gameplay Effects/Changes', 'Humor, Joke or Just for Fun')",257,16,0.035177,0.00219,0.000684,0.037367
"('Companion - Dog', 'Environment - Sky')",21,3,0.002874,0.000411,0.000137,0.003285
"('Companion - Morrigan', 'Skills')",102,54,0.013961,0.007391,0.000137,0.021352
"('English', 'Locations - Caverns')",509,6,0.069669,0.000821,0.000684,0.07049
"('For male characters', 'Gameplay Effects/Changes')",234,257,0.032028,0.035177,0.001642,0.067205
"('Audio - Sound FX', 'Environment - Other')",23,18,0.003148,0.002464,0.000411,0.005612
"('Companion Friendly', 'Companion - Mhairi')",61,7,0.008349,0.000958,0.000274,0.009307
"('Gameplay Effects/Changes', 'Items - Apparatus')",257,15,0.035177,0.002053,0.000411,0.03723
"('Audio - Voices', 'New models')",19,123,0.002601,0.016835,0.000684,0.019436
"('Audio - Voices', 'Clothing - Male')",19,25,0.002601,0.003422,0.000274,0.006022
"('New Lands', 'Races - Modified')",22,17,0.003011,0.002327,0.000137,0.005338
"('Polish', 'Books')",26,16,0.003559,0.00219,0.000274,0.005749
"('Companion - Leliana', 'Locations - Buildings')",117,27,0.016014,0.003696,0.000137,0.01971
"('For male characters', 'Polish')",234,26,0.032028,0.003559,0.000821,0.035587
"('Companion - Oghren', 'Sexy/Skimpy')",32,11,0.00438,0.001506,0.000274,0.005886
"('Companion - Mhairi', 'Companion - Velanna')",7,13,0.000958,0.001779,0.000547,0.002737
"('Companion - New - Female', 'New textures')",34,290,0.004654,0.039693,0.000684,0.044347
"('Weapons', 'Non-Playable Resource')",227,21,0.03107,0.002874,0.000137,0.033945
"('Companion - New - Female', 'Companion - Sten')",34,44,0.004654,0.006022,0.000821,0.010676
"('Companion - Shale', 'NPCs')",10,150,0.001369,0.020531,0.000274,0.0219
"('Face models', 'Armor - Shields')",417,79,0.057076,0.010813,0.000274,0.067889
"('Video', 'NPCs')",44,150,0.006022,0.020531,0.001232,0.026554
"('Cheating', 'Companion - Morrigan')",106,102,0.014509,0.013961,0.000411,0.02847
"('Companion - Mhairi', 'User Interface')",7,38,0.000958,0.005201,0.000137,0.006159
"('Companion - Loghain', 'Utilities for Modders')",21,36,0.002874,0.004927,0.000137,0.007802
"('Audio - Voices', 'Lighting')",19,4,0.002601,0.000547,0.000137,0.003148
"('Companion - Nathaniel', 'Companion - Leliana')",11,117,0.001506,0.016014,0.000547,0.01752
"('Items - Furniture', 'Plants / Foliage')",14,3,0.001916,0.000411,0.000274,0.002327
"('For DAO', 'Companion - Sten')",213,44,0.029154,0.006022,0.000958,0.035177
"('Companion - Morrigan', 'Polish')",102,26,0.013961,0.003559,0.000411,0.01752
"('Companions', 'Companion - Velanna')",259,13,0.03545,0.001779,0.001232,0.03723
"('Companion - Oghren', 'Armor - Shields')",32,79,0.00438,0.010813,0.000411,0.015193
"('For DAO', 'Companion - Justice')",213,12,0.029154,0.001642,0.000274,0.030797
"('Cheating', 'NPC Vendors')",106,43,0.014509,0.005886,0.000821,0.020394
"('Nudity', 'Locations - Buildings')",9,27,0.001232,0.003696,0.000137,0.004927
"('Replacer', 'Body models')",401,30,0.054886,0.004106,0.00219,0.058993
"('Czech', 'Armor - Shields')",5,79,0.000684,0.010813,0.000137,0.011497
"('Companion Friendly', 'Japanese')",61,15,0.008349,0.002053,0.000274,0.010402
"('Face models', 'Other languages')",417,5,0.057076,0.000684,0.000137,0.057761
"('Items - Clutter', ""Modder's Resource"")",20,84,0.002737,0.011497,0.000821,0.014235
"('Companion Friendly', 'Companions')",61,259,0.008349,0.03545,0.004517,0.0438
"('Fair and balanced', 'Tutorials for Players')",44,12,0.006022,0.001642,0.000137,0.007665
"('New Lands', 'NPCs')",22,150,0.003011,0.020531,0.001095,0.023542
"('Companion - Mhairi', 'Lore-Friendly')",7,295,0.000958,0.040378,0.000547,0.041336
"('Fair and balanced', 'Books')",44,16,0.006022,0.00219,0.000274,0.008212
"('Companion - New - Male', 'Companion - Wynne')",35,46,0.004791,0.006296,0.000958,0.011087
"('Fair and balanced', 'User Interface')",44,38,0.006022,0.005201,0.000137,0.011224
"('For DAO', 'Companion - New - Female')",213,34,0.029154,0.004654,0.000684,0.033808
"('Face models', 'Nudity')",417,9,0.057076,0.001232,0.000137,0.058308
"('Fair and balanced', 'Lighting')",44,4,0.006022,0.000547,0.000137,0.00657
"('For male characters', 'Weapons')",234,227,0.032028,0.03107,0.010813,0.063099
"('Body models', 'Environment - Sky')",30,3,0.004106,0.000411,0.000137,0.004517
"('Related to Movies/TV/Other Games', 'Lore-Friendly')",59,295,0.008076,0.040378,0.001506,0.048453
"('Companion Friendly', 'Environment - Other')",61,18,0.008349,0.002464,0.000137,0.010813
"('Books', 'Magic - Enchantments')",16,19,0.00219,0.002601,0.000274,0.004791
"('Companion - Dog', 'New models')",21,123,0.002874,0.016835,0.000274,0.01971
"('For male characters', 'NPC Vendors')",234,43,0.032028,0.005886,0.001916,0.037914
"('Companions', 'Armor - Shields')",259,79,0.03545,0.010813,0.000958,0.046263
"('Weapons', 'Tutorials for Players')",227,12,0.03107,0.001642,0.000137,0.032713
"('Cheating', 'English')",106,509,0.014509,0.069669,0.005749,0.084177
"('Companion - Oghren', 'Spanish')",32,26,0.00438,0.003559,0.000137,0.007939
"('Singleplayer Campaign', 'Utilities for Players')",183,77,0.025048,0.010539,0.001506,0.035587
"('Items - Apparatus', 'NPCs')",15,150,0.002053,0.020531,0.000274,0.022584
"('Companion - Leliana', 'Companion - Oghren')",117,32,0.016014,0.00438,0.003011,0.020394
"('Singleplayer Campaign', 'NPC Vendors')",183,43,0.025048,0.005886,0.00219,0.030933
"('For male characters', 'Locations - Dungeons')",234,13,0.032028,0.001779,0.000274,0.033808
"('Other languages', 'Creatures')",5,41,0.000684,0.005612,0.000137,0.006296
"('Races - New', 'Weapons')",6,227,0.000821,0.03107,0.000137,0.031892
"('For DAA', 'Scripted Events')",49,76,0.006707,0.010402,0.000137,0.017109
"('Companion - Dog', 'Environment - Other')",21,18,0.002874,0.002464,0.000137,0.005338
"('Not Lore-Friendly', 'Creatures')",24,41,0.003285,0.005612,0.000137,0.008897
"('For DAA', 'Body models')",49,30,0.006707,0.004106,0.000137,0.010813
"('Companions', 'Companion - Mhairi')",259,7,0.03545,0.000958,0.000547,0.036408
"('Companion - Leliana', 'Italian')",117,21,0.016014,0.002874,0.000274,0.018889
"('Face models', 'Unrealistic')",417,6,0.057076,0.000821,0.000274,0.057898
"('Audio - Sound FX', 'Non-Playable Resource')",23,21,0.003148,0.002874,0.000137,0.006022
"('Companion - Dog', 'Body models')",21,30,0.002874,0.004106,0.000411,0.006981
"('Hair', 'Skills')",83,54,0.011361,0.007391,0.000547,0.018752
"('Singleplayer Campaign', ""Modder's Resource"")",183,84,0.025048,0.011497,0.001506,0.036545
"('Locations - World Map', 'NPC Vendors')",18,43,0.002464,0.005886,0.001095,0.008349
"('Companion Friendly', 'Not Lore-Friendly')",61,24,0.008349,0.003285,0.000958,0.011634
"('Japanese', 'Other languages')",15,5,0.002053,0.000684,0.000547,0.002737
"('Audio - Sound FX', 'Japanese')",23,15,0.003148,0.002053,0.000137,0.005201
"('Companion - Shale', 'Locations - World Map')",10,18,0.001369,0.002464,0.000137,0.003832
"('Companion - Anders', 'Companion - Loghain')",14,21,0.001916,0.002874,0.000274,0.004791
"('Companion - Leliana', 'Hair')",117,83,0.016014,0.011361,0.001779,0.027375
"('Face models', 'Weapons')",417,227,0.057076,0.03107,0.000684,0.088147
"('Compilation', 'Animation - New')",6,29,0.000821,0.003969,0.000137,0.004791
"('Hair', 'Armor - Shields')",83,79,0.011361,0.010813,0.000274,0.022174
"('Gameplay Effects/Changes', 'Japanese')",257,15,0.035177,0.002053,0.000547,0.03723
"('Unbalanced', 'Clothing - Male')",6,25,0.000821,0.003422,0.000411,0.004243
"('Related to Movies/TV/Other Games', 'New models')",59,123,0.008076,0.016835,0.001916,0.024911
"('Related to Movies/TV/Other Games', 'Scripted Events')",59,76,0.008076,0.010402,0.000958,0.018478
"('Chargen', 'NPCs')",136,150,0.018615,0.020531,0.001369,0.039146
"('Video', 'User Interface')",44,38,0.006022,0.005201,0.000411,0.011224
"('Skills', 'Weapons')",54,227,0.007391,0.03107,0.000821,0.038462
"('For male characters', 'Companion - Sten')",234,44,0.032028,0.006022,0.000684,0.038051
"('Companion - Leliana', 'Video')",117,44,0.016014,0.006022,0.000684,0.022037
"('Gameplay Effects/Changes', 'Spanish')",257,26,0.035177,0.003559,0.000958,0.038735
"('Companion Friendly', 'Singleplayer Campaign')",61,183,0.008349,0.025048,0.001916,0.033397
"('Body models', 'Scripted Events')",30,76,0.004106,0.010402,0.000411,0.014509
"('Cheating', 'Tutorials for Players')",106,12,0.014509,0.001642,0.000137,0.016151
"('Italian', 'Weapons')",21,227,0.002874,0.03107,0.000411,0.033945
"('Companion - Mhairi', 'Companion - New - Female')",7,34,0.000958,0.004654,0.000137,0.005612
"('New models', 'Locations - Dungeons')",123,13,0.016835,0.001779,0.000274,0.018615
"('Audio - Sound FX', 'Czech')",23,5,0.003148,0.000684,0.000137,0.003832
"('Fair and balanced', 'Russian')",44,32,0.006022,0.00438,0.000547,0.010402
"('For male characters', 'Locations - Caverns')",234,6,0.032028,0.000821,0.000274,0.03285
